"x","y","uniquesquirrelid","hectare","shift","date","hectaresquirrelnumber","age","primaryfurcolor","highlightfurcolor","combinationofcolors","colornotes","location","abovegroundsightermeasurement","specificlocation","running","chasing","climbing","eating","foraging","otheractivities","kuks","quaas","moans","tailflags","tailtwitches","approaches","indifferent","runsfrom","otherinteractions","latlon","zipcodes","communitydistricts","boroughboundaries","citycouncildistricts","policeprecincts"
"-73.9708550","40.7699587","7H-PM-1006-04","07H","PM",10062018,4,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","12","on tree knob",False,False,False,False,False,"sitting",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9708549670788 40.7699587019058)",NULL,19,4,19,13
"-73.9639744","40.7825112","22F-AM-1007-01","22F","AM",10072018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,True,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9639744005647 40.7825111950764)",NULL,19,4,19,13
"-73.9730278","40.7712145","7F-AM-1008-16","07F","AM",10082018,16,"Juvenile","Gray",NULL,"Gray+",NULL,"Above Ground","2","tree",False,False,False,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9730277911422 40.7712145488828)",NULL,19,4,19,13
"-73.9710541","40.7724692","10F-PM-1019-05","10F","PM",10192018,5,"Adult","Black",NULL,"Black+",NULL,"Above Ground","10","Behind fence, tree",False,False,True,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9710541405708 40.7724691605718)",NULL,19,4,19,13
"-73.9761593","40.7747214","10A-AM-1006-04","10A","AM",10062018,4,"Juvenile","Gray",NULL,"Gray+",NULL,"Above Ground","10","tree near large rock on Bridle Path",False,False,False,False,False,"walking on branch",False,False,False,False,True,False,False,False,NULL,"POINT (-73.9761592532482 40.7747213585387)",NULL,19,4,19,13
"-73.9544008","40.7950690","38F-PM-1013-05","38F","PM",10132018,5,"Juvenile","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,"being chased,was pushed by other squirrel",True,True,False,False,False,False,False,False,NULL,"POINT (-73.9544007658685 40.7950689723135)",NULL,19,4,19,13
"-73.9575986","40.7993681","41B-PM-1014-01","41B","PM",10142018,1,"Adult","Gray","White","Gray+White",NULL,"Above Ground","25","Climbing tree",False,False,True,False,False,"climbing (tree)",False,False,False,False,False,False,False,True,NULL,"POINT (-73.9575986161364 40.799368134968)",NULL,19,4,19,13
"-73.9607701","40.7955419","36A-PM-1013-07","36A","PM",10132018,7,NULL,"Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE","FIELD",False,True,False,False,False,"chasing #8",False,False,False,False,False,False,False,True,NULL,"POINT (-73.9607701370443 40.7955418990855)",NULL,19,4,19,13
"-73.9764037","40.7705846","5C-AM-1006-05","05C","AM",10062018,5,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9764036522984 40.7705846185121)",NULL,19,4,19,13
"-73.9589250","40.7908193","32E-PM-1017-03","32E","PM",10172018,3,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","2","bottom of tree",False,False,False,True,False,"still",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9589249555235 40.7908193284981)",NULL,19,4,19,13
"-73.9634623","40.7917685","31A-PM-1017-04","31A","PM",10172018,4,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9634623418761 40.7917685404482)",NULL,19,4,19,13
"-73.9521110","40.7978449","42G-AM-1018-03","42G","AM",10182018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,"stop to look at me—then ran",False,False,False,False,False,False,False,True,NULL,"POINT (-73.9521110154872 40.7978449143313)",NULL,19,4,19,13
"-73.9574809","40.7950014","37D-PM-1014-04","37D","PM",10142018,4,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,True,"chasing (a chipmunk)",False,False,False,False,False,False,False,True,NULL,"POINT (-73.9574809028248 40.7950013620207)",NULL,19,4,19,13
"-73.9570438","40.7948509","37E-PM-1006-03","37E","PM",10062018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,True,"me","POINT (-73.9570437717691 40.794850940803904)",NULL,19,4,19,13
"-73.9670976","40.7854119","24B-AM-1013-01","24B","AM",10132018,1,NULL,"Gray",NULL,"Gray+",NULL,"Above Ground","50",NULL,True,False,False,True,False,"took nut to bury",False,False,False,False,True,False,False,True,NULL,"POINT (-73.967097592707 40.7854119342538)",NULL,19,4,19,13
"-73.9711319","40.7701942","7G-AM-1010-02","07G","AM",10102018,2,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","3",NULL,True,False,False,False,False,NULL,False,False,False,False,True,False,False,True,NULL,"POINT (-73.9711318790279 40.7701941550273)",NULL,19,4,19,13
"-73.9763243","40.7705409","5C-PM-1010-13","05C","PM",10102018,13,"Adult","Gray","White","Gray+White",NULL,"Above Ground","20","way up a tree!",False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9763243383771 40.7705409315703)",NULL,19,4,19,13
"-73.9651754","40.7755182","15I-AM-1008-01","15I","AM",10082018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","7","tree",False,False,True,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9651754464439 40.7755181941559)",NULL,19,4,19,13
"-73.9700101","40.7815740","19B-PM-1018-01","19B","PM",10182018,1,"Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",NULL,"Above Ground","20",NULL,True,False,False,False,False,"flying",False,False,False,False,False,False,False,False,NULL,"POINT (-73.9700100617602 40.7815739959357)",NULL,19,4,19,13
"-73.9719056","40.7762385","13D-PM-1018-10","13D","PM",10182018,10,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.971905618214 40.776238547063)",NULL,19,4,19,13
"-73.9530041","40.7922896","36I-PM-1007-10","36I","PM",10072018,10,"Juvenile","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,"stole (found?) an entire sandwich",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9530040923555 40.7922896176936)",NULL,19,4,19,13
"-73.9724162","40.7714260","8F-PM-1012-04","08F","PM",10122018,4,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","6",NULL,False,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.972416242971 40.7714260236636)",NULL,19,4,19,13
"-73.9572094","40.7988487","41B-AM-1010-06","41B","AM",10102018,6,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Above Ground","6",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9572093760529 40.7988487300216)",NULL,19,4,19,13
"-73.9607746","40.7939581","35B-AM-1010-01","35B","AM",10102018,1,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE","lawn",False,False,False,False,False,"walking w/ something in mouth",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9607746337979 40.793958106938206)",NULL,19,4,19,13
"-73.9566346","40.7973923","40D-PM-1013-01","40D","PM",10132018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9566346046453 40.7973923396512)",NULL,19,4,19,13
"-73.9592039","40.7963827","38B-PM-1018-02","38B","PM",10182018,2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,"burying nut",False,False,False,False,False,False,False,False,NULL,"POINT (-73.9592038887673 40.796382675378)",NULL,19,4,19,13
"-73.9511119","40.7950813","40I-AM-1018-01","40I","AM",10182018,1,"Adult","Cinnamon",NULL,"Cinnamon+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,"begging",False,False,False,False,False,False,False,False,NULL,"POINT (-73.9511118711108 40.7950813345902)",NULL,19,4,19,13
"-73.9769940","40.7729538","7B-AM-1008-10","07B","AM",10082018,10,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9769939796382 40.7729537573035)",NULL,19,4,19,13
"-73.9712528","40.7763310","13D-AM-1014-08","13D","AM",10142018,8,"Adult","Gray","Cinnamon","Gray+Cinnamon","Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9712527809516 40.7763310392591)",NULL,19,4,19,13
"-73.9671147","40.7772625","16G-AM-1010-03","16G","AM",10102018,3,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,"was hanging out w/ #2 until i showed up",True,False,False,False,False,False,False,True,NULL,"POINT (-73.9671147090087 40.7772624641112)",NULL,19,4,19,13
"-73.9588660","40.7982598","40A-AM-1010-03","40A","AM",10102018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE","bottom of great hill",False,False,False,True,True,NULL,False,False,False,True,False,False,True,True,"dog chased","POINT (-73.9588660250232 40.7982597947515)",NULL,19,4,19,13
"-73.9651602","40.7761842","15I-PM-1012-07","15I","PM",10122018,7,"Adult","Cinnamon",NULL,"Cinnamon+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9651601541795 40.7761841788025)",NULL,19,4,19,13
"-73.9792155","40.7693712","3B-PM-1007-11","03B","PM",10072018,11,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","5","in tree",False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9792155473689 40.7693711799946)",NULL,19,4,19,13
"-73.9664101","40.7828779","21D-AM-1008-02","21D","AM",10082018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9664100504436 40.7828778892276)",NULL,19,4,19,13
"-73.9746229","40.7748467","10B-PM-1014-05","10B","PM",10142018,5,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,True,False,False,False,"avoided people","POINT (-73.9746229094643 40.7748467061969)",NULL,19,4,19,13
"-73.9705093","40.7761093","13E-PM-1008-07","13E","PM",10082018,7,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9705092958892 40.7761092972965)",NULL,19,4,19,13
"-73.9581656","40.7997708","41A-PM-1007-06","41A","PM",10072018,6,"Adult","Black",NULL,"Black+",NULL,"Ground Plane","FALSE",NULL,True,False,True,True,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9581655949437 40.7997708190022)",NULL,19,4,19,13
"-73.9755561","40.7662992","2F-AM-1006-05","02F","AM",10062018,5,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,"curious but shy","POINT (-73.9755560786227 40.7662992317575)",NULL,19,4,19,13
"-73.9696434","40.7828208","20B-AM-1007-01","20B","AM",10072018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,"quietly",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9696433533986 40.7828208083804)",NULL,19,4,19,13
"-73.9664712","40.7878964","26A-PM-1006-06","26A","PM",10062018,6,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE","Tree 90th left 90th & 89",False,False,True,False,False,NULL,False,False,False,True,False,False,False,False,"studying us looking for food","POINT (-73.9664711607022 40.787896428768)",NULL,19,4,19,13
"-73.9575944","40.7933755","35E-PM-1006-07","35E","PM",10062018,7,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,True,NULL,"POINT (-73.9575943815564 40.7933755266787)",NULL,19,4,19,13
"-73.9694168","40.7728877","11G-PM-1013-01","11G","PM",10132018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","5","In the Woods/Brush",False,False,True,False,True,NULL,False,False,False,False,False,False,False,True,"watching me","POINT (-73.9694168118643 40.7728877377977)",NULL,19,4,19,13
"-73.9528683","40.7925808","36I-PM-1007-13","36I","PM",10072018,13,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,True,True,False,False,NULL,"POINT (-73.9528682507794 40.7925807808307)",NULL,19,4,19,13
"-73.9782417","40.7724665","7A-AM-1006-01","07A","AM",10062018,1,"Adult","Gray","White","Gray+White",NULL,"Above Ground","10","in tree",False,False,False,False,True,NULL,False,True,False,False,True,False,False,False,"looked at us","POINT (-73.9782417115139 40.7724665036447)",NULL,19,4,19,13
"-73.9721443","40.7700751","7G-PM-1018-03","07G","PM",10182018,3,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9721442939797 40.7700750802317)",NULL,19,4,19,13
"-73.9698474","40.7769885","14E-AM-1008-05","14E","AM",10082018,5,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","25",NULL,False,False,True,False,False,"nest building",False,False,False,False,False,False,True,False,NULL,"POINT (-73.969847380865 40.7769884612305)",NULL,19,4,19,13
"-73.9768653","40.7684838","3D-PM-1010-03","03D","PM",10102018,3,"Adult","Cinnamon","White","Cinnamon+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.97686527856641 40.7684838168207)",NULL,19,4,19,13
"-73.9590993","40.7937581","35D-PM-1013-09","35D","PM",10132018,9,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9590992841423 40.793758098573)",NULL,19,4,19,13
"-73.9724064","40.7705712","7F-PM-1012-01","07F","PM",10122018,1,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9724063986771 40.7705711897977)",NULL,19,4,19,13
"-73.9661361","40.7787873","18G-PM-1013-01","18G","PM",10132018,1,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,"burying",False,False,False,False,False,False,False,True,NULL,"POINT (-73.9661361310677 40.7787872561177)",NULL,19,4,19,13
"-73.9730751","40.7701304","6F-PM-1008-01","06F","PM",10082018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","10",NULL,False,True,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9730750601212 40.7701304211944)",NULL,19,4,19,13
"-73.9719707","40.7720868","9F-AM-1013-04","09F","AM",10132018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.971970670614 40.7720868124544)",NULL,19,4,19,13
"-73.9562117","40.7951044","38E-AM-1010-09","38E","AM",10102018,9,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.95621174551 40.7951044378207)",NULL,19,4,19,13
"-73.9564024","40.7905424","33G-AM-1013-02","33G","AM",10132018,2,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","13","shelter in hole in tree",False,False,True,False,False,NULL,False,False,False,False,False,False,True,True,NULL,"POINT (-73.9564023626619 40.7905423546155)",NULL,19,4,19,13
"-73.9532620","40.7952476","39G-AM-1018-01","39G","AM",10182018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,False,"dead (something ran over it)",False,False,False,False,False,False,False,False,NULL,"POINT (-73.9532620128307 40.7952475548048)",NULL,19,4,19,13
"-73.9576349","40.7904410","32G-PM-1013-03","32G","PM",10132018,3,"Juvenile","Gray","Cinnamon","Gray+Cinnamon","Cinnamon belly","Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9576349321357 40.7904409912437)",NULL,19,4,19,13
"-73.9763431","40.7686351","4D-PM-1008-11","04D","PM",10082018,11,"Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",NULL,"Above Ground","3","on tree facing downward",False,True,False,False,False,"chased #12",True,False,False,True,False,False,False,True,NULL,"POINT (-73.9763430829342 40.7686351097159)",NULL,19,4,19,13
"-73.9714789","40.7694887","6H-AM-1008-01","06H","AM",10082018,1,"Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9714789136757 40.7694886645194)",NULL,19,4,19,13
"-73.9755134","40.7697883","5E-AM-1008-08","05E","AM",10082018,8,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9755133710665 40.7697883435981)",NULL,19,4,19,13
"-73.9702349","40.7773295","15D-PM-1017-01","15D","PM",10172018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9702348982803 40.7773295419104)",NULL,19,4,19,13
"-73.9686056","40.7781658","16E-AM-1014-03","16E","AM",10142018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,True,False,False,NULL,"POINT (-73.9686056085297 40.7781658424866)",NULL,19,4,19,13
"-73.9522142","40.7949598","39H-PM-1013-02","39H","PM",10132018,2,"Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9522142360388 40.7949598486683)",NULL,19,4,19,13
